Id	CENPI	Type	CancerType
TCGA-D8-A27G-01A	1.2250334046325462	Tumor	BRCA
TCGA-BH-A1EX-01A	1.372172851725629	Tumor	BRCA
TCGA-A8-A076-01A	1.010688740396314	Tumor	BRCA
TCGA-EW-A1OV-01A	1.265701338541019	Tumor	BRCA
TCGA-B6-A0X7-01A	0.6408044147295846	Tumor	BRCA
TCGA-B6-A0WT-01A	1.0906378479217804	Tumor	BRCA
TCGA-A2-A4S3-01A	2.1489367046898527	Tumor	BRCA
TCGA-BH-A0BZ-01A	1.0963212270036986	Tumor	BRCA
TCGA-OL-A5RU-01A	0.38716835709602954	Tumor	BRCA
TCGA-D8-A73U-01A	0.4673282632759521	Tumor	BRCA
TCGA-A2-A0YT-01A	1.7975299601764216	Tumor	BRCA
TCGA-A1-A0SK-01A	2.0054488013964087	Tumor	BRCA
TCGA-E9-A295-01A	0.9650188409583111	Tumor	BRCA
TCGA-AR-A1AR-01A	2.7786574084814544	Tumor	BRCA
TCGA-D8-A1XY-01A	0.43842440587977344	Tumor	BRCA
TCGA-LL-A8F5-01A	1.463697400265839	Tumor	BRCA
TCGA-E9-A1R6-01A	1.2145002496882193	Tumor	BRCA
TCGA-BH-A1FL-01A	1.2589653520558897	Tumor	BRCA
TCGA-BH-A18S-11A	0.18088612284721617	Normal	BRCA
TCGA-E9-A1RE-01A	1.4198834120244919	Tumor	BRCA
TCGA-BH-A0BC-11A	0.5001771521061813	Normal	BRCA
TCGA-D8-A1JN-01A	0.45726218487357606	Tumor	BRCA
TCGA-D8-A145-01A	0.9424967594028643	Tumor	BRCA
TCGA-B6-A0IK-01A	1.4929520284063804	Tumor	BRCA
TCGA-C8-A1HE-01A	0.9980312108514735	Tumor	BRCA
TCGA-A8-A0AB-01A	1.5598090621577696	Tumor	BRCA
TCGA-EW-A1J3-01A	1.3944602236373074	Tumor	BRCA
TCGA-GI-A2C8-01A	0.20269641647193218	Tumor	BRCA
TCGA-A2-A0YJ-01A	1.6928310688116528	Tumor	BRCA
TCGA-A8-A0A7-01A	1.2774608712485676	Tumor	BRCA
TCGA-A8-A08L-01A	2.0139663773035315	Tumor	BRCA
TCGA-BH-A0H6-01A	0.4912224739796491	Tumor	BRCA
TCGA-D8-A1XL-01A	1.2291643234816538	Tumor	BRCA
TCGA-E2-A10B-01A	1.1134986094088386	Tumor	BRCA
TCGA-E9-A228-01A	1.9313556489074009	Tumor	BRCA
TCGA-A2-A3KD-01A	0.8108227451859071	Tumor	BRCA
TCGA-AQ-A7U7-01A	0.888311329272639	Tumor	BRCA
TCGA-AO-A1KS-01A	2.015178503534442	Tumor	BRCA
TCGA-A7-A0DC-01B	0.8708454609860645	Tumor	BRCA
TCGA-BH-A0EB-01A	0.6371878877850716	Tumor	BRCA
TCGA-E2-A1LB-11A	0.4051950984532563	Normal	BRCA
TCGA-C8-A12W-01A	1.7166077690964971	Tumor	BRCA
TCGA-AR-A24L-01A	1.5673372246415709	Tumor	BRCA
TCGA-EW-A1PB-01A	1.573760332384383	Tumor	BRCA
TCGA-D8-A1JJ-01A	1.4028793535639101	Tumor	BRCA
TCGA-C8-A12Z-01A	1.2145553277964711	Tumor	BRCA
TCGA-A8-A09X-01A	1.7930448951958329	Tumor	BRCA
TCGA-AC-A62Y-01A	0.8498628126055825	Tumor	BRCA
TCGA-AC-A3YJ-01A	0.46045718826237614	Tumor	BRCA
TCGA-E9-A22G-01A	1.8503868415960167	Tumor	BRCA
TCGA-GM-A5PX-01A	0.193823412908064	Tumor	BRCA
TCGA-A2-A4RX-01A	1.1259756880852048	Tumor	BRCA
TCGA-BH-A0HK-11A	0.3092291134217366	Normal	BRCA
TCGA-B6-A0WW-01A	1.356188838429902	Tumor	BRCA
TCGA-A2-A0SV-01A	1.615630040076713	Tumor	BRCA
TCGA-AR-A24U-01A	1.396012317935388	Tumor	BRCA
TCGA-B6-A0X0-01A	0.8305401627920577	Tumor	BRCA
TCGA-BH-A0EA-01A	0.3223490103961391	Tumor	BRCA
TCGA-LL-A440-01A	0.7809819173774495	Tumor	BRCA
TCGA-A1-A0SQ-01A	1.205101896479762	Tumor	BRCA
TCGA-A8-A09N-01A	1.7155202008729717	Tumor	BRCA
TCGA-AC-A3QQ-01B	1.8638305554317238	Tumor	BRCA
TCGA-E2-A1BC-11A	0.2443322116430724	Normal	BRCA
TCGA-BH-A18V-06A	1.7265940646302682	Tumor	BRCA
TCGA-BH-A18H-01A	0.7778701236168294	Tumor	BRCA
TCGA-E2-A1LH-01A	0.6815467652424598	Tumor	BRCA
TCGA-C8-A27A-01A	2.1367028416729186	Tumor	BRCA
TCGA-E9-A1R4-01A	1.026712042872381	Tumor	BRCA
TCGA-A2-A3XU-01A	0.5139663088432225	Tumor	BRCA
TCGA-HN-A2NL-01A	1.6909072332756998	Tumor	BRCA
TCGA-BH-A0BO-01A	0.44391919410531094	Tumor	BRCA
TCGA-D8-A1Y0-01A	1.7697298861903858	Tumor	BRCA
TCGA-B6-A40B-01A	0.8949484073580418	Tumor	BRCA
TCGA-PL-A8LX-01A	0.2868299328571729	Tumor	BRCA
TCGA-B6-A1KF-01A	2.0962708630049405	Tumor	BRCA
TCGA-AO-A0J7-01A	1.6227690619487434	Tumor	BRCA
TCGA-EW-A2FV-01A	1.5365561763139364	Tumor	BRCA
TCGA-AR-A252-01A	1.0729664178373723	Tumor	BRCA
TCGA-AN-A0XR-01A	1.3423419851491873	Tumor	BRCA
TCGA-A2-A0YC-01A	1.019140724983978	Tumor	BRCA
TCGA-A8-A07P-01A	0.9335944250455623	Tumor	BRCA
TCGA-BH-A1FR-11B	0.471631599890057	Normal	BRCA
TCGA-E9-A3X8-01A	0.44083527983772114	Tumor	BRCA
TCGA-AC-A2B8-01A	0.737633906644823	Tumor	BRCA
TCGA-AO-A0JL-01A	1.07100230966025	Tumor	BRCA
TCGA-BH-A1FB-11A	0.311437984300074	Normal	BRCA
TCGA-D8-A27W-01A	1.1080264200656167	Tumor	BRCA
TCGA-B6-A0RO-01A	0.8021707527537748	Tumor	BRCA
TCGA-BH-A0DE-01A	0.6372948012650426	Tumor	BRCA
TCGA-D8-A147-01A	1.5864721072280075	Tumor	BRCA
TCGA-BH-A202-01A	2.0170327398917327	Tumor	BRCA
TCGA-BH-A18R-01A	1.944975165790599	Tumor	BRCA
TCGA-BH-A0HA-11A	0.5395820281243844	Normal	BRCA
TCGA-B6-A0RV-01A	1.2206044841317327	Tumor	BRCA
TCGA-D8-A27P-01A	0.6315523889524053	Tumor	BRCA
TCGA-BH-A0W7-01A	1.1186608191301088	Tumor	BRCA
TCGA-BH-A0E1-11A	0.2808966340463184	Normal	BRCA
TCGA-AC-A7VB-01A	1.6297330510397505	Tumor	BRCA
TCGA-AN-A046-01A	0.7450352129699305	Tumor	BRCA
TCGA-A2-A0SX-01A	1.500152679116383	Tumor	BRCA
TCGA-A8-A06N-01A	1.023092493658466	Tumor	BRCA
TCGA-BH-A8G0-01A	0.3422663186607616	Tumor	BRCA
TCGA-BH-A0HP-01A	0.8270526627568788	Tumor	BRCA
TCGA-BH-A18U-01A	2.402833695955816	Tumor	BRCA
TCGA-AN-A0AS-01A	0.796981555620045	Tumor	BRCA
TCGA-AO-A0JC-01A	1.0157756222249623	Tumor	BRCA
TCGA-BH-A1F2-01A	1.6232414323960969	Tumor	BRCA
TCGA-BH-A18M-01A	1.0054875357048723	Tumor	BRCA
TCGA-C8-A12L-01A	1.8159723172352629	Tumor	BRCA
TCGA-E9-A1R7-01A	1.3624357668990665	Tumor	BRCA
TCGA-BH-A1FH-01A	0.5581186745948177	Tumor	BRCA
TCGA-AR-A24V-01A	0.9541198482815783	Tumor	BRCA
TCGA-AC-A6IX-01A	0.8325793001678315	Tumor	BRCA
TCGA-D8-A1JH-01A	0.7417419469656196	Tumor	BRCA
TCGA-BH-A1FE-01A	1.9252952423371614	Tumor	BRCA
TCGA-A2-A25C-01A	1.7564262578906082	Tumor	BRCA
TCGA-B6-A0IQ-01A	2.6270460987372863	Tumor	BRCA
TCGA-AO-A0JI-01A	1.2026082714175204	Tumor	BRCA
TCGA-AC-A2FB-11A	0.3253117365093507	Normal	BRCA
TCGA-B6-A0IA-01A	0.6432218652589403	Tumor	BRCA
TCGA-E2-A1L7-01A	2.1726495183884342	Tumor	BRCA
TCGA-BH-A18F-01A	1.9233750449658369	Tumor	BRCA
TCGA-C8-A1HI-01A	0.6476328619894229	Tumor	BRCA
TCGA-A2-A0YD-01A	0.7783136002173753	Tumor	BRCA
TCGA-A8-A06U-01A	2.5613480030623417	Tumor	BRCA
TCGA-BH-A18S-01A	0.33907952162684757	Tumor	BRCA
TCGA-A8-A08S-01A	1.1021619483281644	Tumor	BRCA
TCGA-A8-A08C-01A	0.47707597248464123	Tumor	BRCA
TCGA-C8-A1HO-01A	1.1547736413023537	Tumor	BRCA
TCGA-AO-A0JG-01A	0.36169398901373767	Tumor	BRCA
TCGA-E9-A1NF-01A	0.8314386993478271	Tumor	BRCA
TCGA-AO-A0J6-01A	1.7427304464382374	Tumor	BRCA
TCGA-LL-A5YP-01A	1.299382742955418	Tumor	BRCA
TCGA-BH-A0DI-01A	0.6500569895106365	Tumor	BRCA
TCGA-BH-A1FJ-01A	2.2288780924743943	Tumor	BRCA
TCGA-UU-A93S-01A	1.5711695662538787	Tumor	BRCA
TCGA-A2-A0YE-01A	2.5052626679231413	Tumor	BRCA
TCGA-BH-A209-01A	1.6684824425315048	Tumor	BRCA
TCGA-OL-A5RX-01A	0.36102234448133214	Tumor	BRCA
TCGA-E2-A15D-01A	0.580435128603025	Tumor	BRCA
TCGA-D8-A27H-01A	1.27821798652038	Tumor	BRCA
TCGA-BH-A1F6-01A	1.8438775171024404	Tumor	BRCA
TCGA-A1-A0SD-01A	0.8985260551958617	Tumor	BRCA
TCGA-A7-A26J-01B	2.158306974999304	Tumor	BRCA
TCGA-D8-A1XC-01A	0.42678872390046035	Tumor	BRCA
TCGA-A2-A04R-01A	1.7980661367988373	Tumor	BRCA
TCGA-LD-A66U-01A	0.43906577317934087	Tumor	BRCA
TCGA-E2-A15O-01A	1.6926131805734905	Tumor	BRCA
TCGA-AR-A24T-01A	0.7380656791260851	Tumor	BRCA
TCGA-BH-A0HO-01A	0.6379953962969315	Tumor	BRCA
TCGA-A7-A6VW-01A	1.5672422567295254	Tumor	BRCA
TCGA-E2-A153-11A	0.4108476448185627	Normal	BRCA
TCGA-BH-A0HY-01A	1.2950945220797174	Tumor	BRCA
TCGA-3C-AALJ-01A	1.3999360877380376	Tumor	BRCA
TCGA-BH-AB28-01A	1.0880663684180911	Tumor	BRCA
TCGA-A7-A0CG-01A	0.8506656573332269	Tumor	BRCA
TCGA-A8-A08H-01A	1.2167737855122118	Tumor	BRCA
TCGA-B6-A0WV-01A	2.280814403492253	Tumor	BRCA
TCGA-D8-A1XF-01A	1.4849009979591645	Tumor	BRCA
TCGA-BH-A0BQ-01A	0.5653347789140861	Tumor	BRCA
TCGA-E9-A1RF-11A	0.4863654559161137	Normal	BRCA
TCGA-EW-A1PC-01B	3.1632629820141167	Tumor	BRCA
TCGA-A8-A08I-01A	2.0780208150067314	Tumor	BRCA
TCGA-B6-A0X4-01A	0.35511068504973303	Tumor	BRCA
TCGA-E9-A2JS-01A	1.6543095466832645	Tumor	BRCA
TCGA-A8-A096-01A	1.061129400309178	Tumor	BRCA
TCGA-BH-A1F6-11B	0.5230887872190557	Normal	BRCA
TCGA-B6-A0WY-01A	0.7815145924544467	Tumor	BRCA
TCGA-BH-A18V-11A	0.16154815920507534	Normal	BRCA
TCGA-A8-A09E-01A	1.6456582362719105	Tumor	BRCA
TCGA-BH-A1ES-06A	0.36895458085797683	Tumor	BRCA
TCGA-EW-A1OW-01A	2.2420674633872113	Tumor	BRCA
TCGA-D8-A1XD-01A	1.3738196140122694	Tumor	BRCA
TCGA-E9-A54X-01A	0.6064535900679067	Tumor	BRCA
TCGA-B6-A0RG-01A	1.4073082913801462	Tumor	BRCA
TCGA-A8-A097-01A	1.6223441425393008	Tumor	BRCA
TCGA-A2-A0CX-01A	1.4987565223653116	Tumor	BRCA
TCGA-E9-A5FK-01A	0.28257184819002373	Tumor	BRCA
TCGA-BH-A1FG-11B	0.2165688829892221	Normal	BRCA
TCGA-C8-A8HQ-01A	1.4297304514393259	Tumor	BRCA
TCGA-BH-A0BP-01A	0.959896223983318	Tumor	BRCA
TCGA-B6-A0RL-01A	1.8154128781408265	Tumor	BRCA
TCGA-A8-A08F-01A	1.9677640102973042	Tumor	BRCA
TCGA-A2-A0CK-01A	0.5774064872112962	Tumor	BRCA
TCGA-E9-A1N4-01A	0.9890579257796995	Tumor	BRCA
TCGA-D8-A1XZ-01A	1.4858483885462737	Tumor	BRCA
TCGA-AR-A1AS-01A	1.0104037403535984	Tumor	BRCA
TCGA-BH-A18N-11A	0.34339226603272444	Normal	BRCA
TCGA-EW-A424-01A	0.7598845154259144	Tumor	BRCA
TCGA-A7-A3RF-01A	0.2592900796867393	Tumor	BRCA
TCGA-AR-A24H-01A	1.420847316551345	Tumor	BRCA
TCGA-A8-A06T-01A	1.112440238007921	Tumor	BRCA
TCGA-C8-A1HL-01A	1.5912958530846757	Tumor	BRCA
TCGA-D8-A1X8-01A	1.176743293433948	Tumor	BRCA
TCGA-AO-A1KT-01A	1.472495686856257	Tumor	BRCA
TCGA-E2-A15K-11A	0.14339282188362995	Normal	BRCA
TCGA-B6-A0RQ-01A	0.24441952931930294	Tumor	BRCA
TCGA-AR-A1AQ-01A	1.8723264926242265	Tumor	BRCA
TCGA-OL-A5D6-01A	0.5075435566774017	Tumor	BRCA
TCGA-A8-A091-01A	0.925781620358144	Tumor	BRCA
TCGA-A7-A4SE-01A	1.8333671081343588	Tumor	BRCA
TCGA-AC-A2FE-01A	0.7500657291360762	Tumor	BRCA
TCGA-BH-A1F2-11A	0.48577093531592663	Normal	BRCA
TCGA-E9-A1ND-11A	0.40433122415664724	Normal	BRCA
TCGA-C8-A26Z-01A	1.0676504206294617	Tumor	BRCA
TCGA-C8-A12Y-01A	1.0433650677969422	Tumor	BRCA
TCGA-A7-A13F-01A	2.325753985542478	Tumor	BRCA
TCGA-BH-A28Q-01A	0.6010674162309979	Tumor	BRCA
TCGA-GM-A5PV-01A	0.37832008272922457	Tumor	BRCA
TCGA-A7-A4SC-01A	0.7620950445782776	Tumor	BRCA
TCGA-A8-A09G-01A	1.6174616382058984	Tumor	BRCA
TCGA-A7-A13E-11A	0.4327545151343936	Normal	BRCA
TCGA-E2-A15H-01A	1.3924865945909715	Tumor	BRCA
TCGA-A7-A13E-01B	1.5370243376693669	Tumor	BRCA
TCGA-B6-A0IH-01A	0.5327748324529505	Tumor	BRCA
TCGA-A2-A1G4-01A	1.5394212679945305	Tumor	BRCA
TCGA-A8-A093-01A	1.0425364615194923	Tumor	BRCA
TCGA-C8-A12O-01A	1.6973054543817274	Tumor	BRCA
TCGA-AO-A1KQ-01A	2.0844325262211134	Tumor	BRCA
TCGA-AR-A256-01A	2.7035614777520247	Tumor	BRCA
TCGA-OL-A66I-01A	1.6458793227951114	Tumor	BRCA
TCGA-C8-A3M7-01A	0.8110574882599283	Tumor	BRCA
TCGA-A2-A04W-01A	1.9410864101272565	Tumor	BRCA
TCGA-OL-A97C-01A	0.7720655201485878	Tumor	BRCA
TCGA-AR-A1AM-01A	0.3299533376360267	Tumor	BRCA
TCGA-AR-A2LR-01A	1.5464404725988468	Tumor	BRCA
TCGA-EW-A1OZ-01A	1.257499062059761	Tumor	BRCA
TCGA-A1-A0SF-01A	0.9225138874035089	Tumor	BRCA
TCGA-A1-A0SJ-01A	1.172361601993447	Tumor	BRCA
TCGA-A7-A13G-11A	0.4257172803721458	Normal	BRCA
TCGA-D8-A1JU-01A	0.27841695677054445	Tumor	BRCA
TCGA-A8-A07F-01A	1.563058906559601	Tumor	BRCA
TCGA-A7-A6VY-01A	1.7199272563461718	Tumor	BRCA
TCGA-BH-A1FU-11A	0.4301253049289424	Normal	BRCA
TCGA-BH-A0BZ-11A	0.25611741036979546	Normal	BRCA
TCGA-A2-A0CU-01A	1.298966425127107	Tumor	BRCA
TCGA-BH-A18L-11A	0.2944380814539306	Normal	BRCA
TCGA-E9-A1NE-01A	1.69941963078834	Tumor	BRCA
TCGA-A7-A0D9-01A	0.9167580281223714	Tumor	BRCA
TCGA-C8-A12K-01A	1.93404167173872	Tumor	BRCA
TCGA-A8-A07O-01A	1.9804963488756366	Tumor	BRCA
TCGA-C8-A12U-01A	2.0490734426375234	Tumor	BRCA
TCGA-C8-A8HP-01A	0.7937597842778265	Tumor	BRCA
TCGA-A2-A3XV-01A	0.3544553483328852	Tumor	BRCA
TCGA-BH-A0AW-01A	1.0750883198916399	Tumor	BRCA
TCGA-AN-A0FF-01A	1.2654945323530344	Tumor	BRCA
TCGA-AR-A24M-01A	0.7797032303589497	Tumor	BRCA
TCGA-BH-A0DP-11A	0.24882036685242273	Normal	BRCA
TCGA-E2-A2P6-01A	1.0474967955938117	Tumor	BRCA
TCGA-C8-A130-01A	1.9452332071191532	Tumor	BRCA
TCGA-C8-A274-01A	1.7739148974173253	Tumor	BRCA
TCGA-E9-A1RD-11A	0.4520615499597658	Normal	BRCA
TCGA-D8-A73X-01A	0.6269257160139423	Tumor	BRCA
TCGA-AO-A0JA-01A	1.7560065264883322	Tumor	BRCA
TCGA-LL-A5YN-01A	0.7350650645108749	Tumor	BRCA
TCGA-D8-A1XB-01A	1.1069354556987507	Tumor	BRCA
TCGA-LL-A6FP-01A	0.37923663513450734	Tumor	BRCA
TCGA-A7-A26E-01B	1.8750157569303385	Tumor	BRCA
TCGA-A7-A6VX-01A	1.4520914219982186	Tumor	BRCA
TCGA-AC-A6IW-01A	1.2685692991856672	Tumor	BRCA
TCGA-BH-A0C3-01A	1.0306175262774222	Tumor	BRCA
TCGA-E9-A1NF-11A	0.42668080369446865	Normal	BRCA
TCGA-E2-A1L9-01A	0.7001018740172463	Tumor	BRCA
TCGA-BH-A1EV-01A	1.165576942952005	Tumor	BRCA
TCGA-A2-A3XX-01A	1.7464849948228542	Tumor	BRCA
TCGA-E9-A1NA-01A	1.1997697264092095	Tumor	BRCA
TCGA-EW-A1OY-01A	1.6688118235876155	Tumor	BRCA
TCGA-BH-A0AU-01A	1.4056230551771791	Tumor	BRCA
TCGA-B6-A0WS-01A	1.3110749253307359	Tumor	BRCA
TCGA-B6-A0I5-01A	0.36035483440926863	Tumor	BRCA
TCGA-E2-A14P-01A	1.7699287769971699	Tumor	BRCA
TCGA-GM-A2DF-01A	1.5131108136975326	Tumor	BRCA
TCGA-AQ-A04H-01B	2.1541239728817247	Tumor	BRCA
TCGA-AC-A6NO-01A	1.0712913129047197	Tumor	BRCA
TCGA-BH-A0E9-01B	1.1972609379118808	Tumor	BRCA
TCGA-E9-A1N4-11A	0.48681364222764206	Normal	BRCA
TCGA-BH-A0B1-01A	1.6251555959603343	Tumor	BRCA
TCGA-AR-A0TW-01A	0.9974038105993811	Tumor	BRCA
TCGA-AN-A0FX-01A	1.4243103431305646	Tumor	BRCA
TCGA-BH-A0BD-01A	1.5707826858050589	Tumor	BRCA
TCGA-D8-A1JA-01A	1.5846658664771862	Tumor	BRCA
TCGA-S3-AA11-01A	0.9561398039055319	Tumor	BRCA
TCGA-AO-A03T-01A	0.6849571865369025	Tumor	BRCA
TCGA-AC-A3YI-01A	0.3936137766842006	Tumor	BRCA
TCGA-BH-A0B2-01A	0.5555772873323087	Tumor	BRCA
TCGA-LL-A7T0-01A	1.0452034469850837	Tumor	BRCA
TCGA-BH-A0DH-01A	1.189695541353906	Tumor	BRCA
TCGA-AC-A8OQ-01A	1.164010628112991	Tumor	BRCA
TCGA-C8-A12N-01A	0.4751481084187347	Tumor	BRCA
TCGA-AO-A03U-01B	0.47464473731286283	Tumor	BRCA
TCGA-C8-A12T-01A	1.3826171068204092	Tumor	BRCA
TCGA-AO-A0J2-01A	2.172394195859707	Tumor	BRCA
TCGA-D8-A27R-01A	1.361441101841377	Tumor	BRCA
TCGA-A2-A0EU-01A	1.4056044636177298	Tumor	BRCA
TCGA-AO-A12D-01A	1.3136942435863197	Tumor	BRCA
TCGA-D8-A1XT-01A	1.79175768327107	Tumor	BRCA
TCGA-A2-A0CW-01A	1.6608331633473885	Tumor	BRCA
TCGA-E2-A10F-01A	1.283094746662258	Tumor	BRCA
TCGA-BH-A0E7-01A	0.6942356888987855	Tumor	BRCA
TCGA-D8-A1XG-01A	0.6605163966792813	Tumor	BRCA
TCGA-BH-A0AY-11A	0.49377172211338616	Normal	BRCA
TCGA-E9-A1N8-01A	1.3004859704819451	Tumor	BRCA
TCGA-E2-A2P5-01A	1.2988641457880734	Tumor	BRCA
TCGA-BH-A18P-11A	0.37527989535844736	Normal	BRCA
TCGA-C8-A278-01A	1.695319829211339	Tumor	BRCA
TCGA-A8-A08R-01A	2.141401166292106	Tumor	BRCA
TCGA-E2-A15A-01A	2.0889205779611673	Tumor	BRCA
TCGA-BH-A1FE-11B	0.728154524320923	Normal	BRCA
TCGA-BH-A1EO-11A	0.4182608035359636	Normal	BRCA
TCGA-D8-A1JT-01A	1.0587374322292704	Tumor	BRCA
TCGA-D8-A142-01A	1.4796226636330998	Tumor	BRCA
TCGA-A2-A3Y0-01A	0.9071678244538948	Tumor	BRCA
TCGA-AQ-A0Y5-01A	0.5973507929392525	Tumor	BRCA
TCGA-A8-A07W-01A	2.0622927748025472	Tumor	BRCA
TCGA-A1-A0SM-01A	0.7939951508799185	Tumor	BRCA
TCGA-AC-A3EH-01A	0.7927662187328208	Tumor	BRCA
TCGA-MS-A51U-01A	0.518519544329322	Tumor	BRCA
TCGA-AR-A24K-01A	1.784528497347199	Tumor	BRCA
TCGA-AC-A2BM-01A	1.7611019662989167	Tumor	BRCA
TCGA-A2-A3XY-01A	0.9708411757075375	Tumor	BRCA
TCGA-E2-A14W-01A	1.243521919359383	Tumor	BRCA
TCGA-BH-A1F8-01A	2.2864010879959196	Tumor	BRCA
TCGA-E9-A1RA-01A	1.121321131149299	Tumor	BRCA
TCGA-A8-A0A6-01A	0.5775422434031807	Tumor	BRCA
TCGA-AC-A7VC-01A	0.9823101354194098	Tumor	BRCA
TCGA-C8-A27B-01A	1.7055419950896387	Tumor	BRCA
TCGA-S3-AA15-01A	1.735280883698996	Tumor	BRCA
TCGA-BH-A1ES-01A	1.7297084722133553	Tumor	BRCA
TCGA-E2-A1L6-01A	1.0062205793165697	Tumor	BRCA
TCGA-BH-A0DT-11A	0.3852821908610635	Normal	BRCA
TCGA-E9-A1R0-01A	0.8250770373544136	Tumor	BRCA
TCGA-BH-A0B6-01A	0.46968001745987903	Tumor	BRCA
TCGA-B6-A0RN-01A	0.3059720663424706	Tumor	BRCA
TCGA-A8-A09W-01A	1.6030451478610996	Tumor	BRCA
TCGA-EW-A1P3-01A	0.997591211698158	Tumor	BRCA
TCGA-A7-A13F-11A	0.34228107654194606	Normal	BRCA
TCGA-A2-A0T6-01A	0.6658674043715986	Tumor	BRCA
TCGA-A7-A5ZW-01A	0.4348192529966894	Tumor	BRCA
TCGA-BH-A203-01A	1.9801059039920055	Tumor	BRCA
TCGA-DS-A7WI-01A	1.2098650380905764	Tumor	CESC
TCGA-EX-A449-01A	2.4685965530853453	Tumor	CESC
TCGA-VS-A958-01A	2.0529730726662634	Tumor	CESC
TCGA-MY-A5BE-01A	1.7874076434038595	Tumor	CESC
TCGA-C5-A905-01A	1.4560527772477567	Tumor	CESC
TCGA-Q1-A73Q-01A	2.622785054952902	Tumor	CESC
TCGA-BI-A0VR-01A	2.377876053913811	Tumor	CESC
TCGA-EK-A2PK-01A	0.9698289157440474	Tumor	CESC
TCGA-FU-A3WB-01A	2.4719347152330875	Tumor	CESC
TCGA-MA-AA41-01A	1.719208976694148	Tumor	CESC
TCGA-IR-A3LK-01A	1.5054693329074442	Tumor	CESC
TCGA-VS-A952-01A	1.9953938349033649	Tumor	CESC
TCGA-C5-A8YT-01A	1.7083633479981981	Tumor	CESC
TCGA-EA-A5ZD-01A	1.9989331353005066	Tumor	CESC
TCGA-C5-A1MI-01A	2.074618199700725	Tumor	CESC
TCGA-EK-A2RO-01A	1.1575495232550395	Tumor	CESC
TCGA-FU-A3YQ-01A	1.9973535431172367	Tumor	CESC
TCGA-C5-A7CL-01A	2.0676511766751755	Tumor	CESC
TCGA-VS-A9UB-01A	1.9759406743482835	Tumor	CESC
TCGA-C5-A1BM-01A	1.5744094585839035	Tumor	CESC
TCGA-C5-A2LY-01A	1.7437938667861104	Tumor	CESC
TCGA-EA-A50E-01A	1.6284502819010713	Tumor	CESC
TCGA-ZJ-AAXU-01A	1.2184488834976783	Tumor	CESC
TCGA-HM-A6W2-01A	1.4266066163428466	Tumor	CESC
TCGA-C5-A1MQ-01A	0.7599790096435701	Tumor	CESC
TCGA-C5-A1BE-01B	1.8070966797819925	Tumor	CESC
TCGA-C5-A1MN-01A	2.347664216462258	Tumor	CESC
TCGA-VS-A9U7-01A	1.4912255884224201	Tumor	CESC
TCGA-ZJ-AB0I-01A	2.4109039592294907	Tumor	CESC
TCGA-LP-A4AX-01A	2.541352563645951	Tumor	CESC
TCGA-JW-A5VH-01A	1.938762282185291	Tumor	CESC
TCGA-C5-A902-01A	1.7514295633600112	Tumor	CESC
TCGA-FU-A23L-01A	1.9047922334204805	Tumor	CESC
TCGA-FU-A3NI-01A	2.678843016960064	Tumor	CESC
TCGA-VS-A9UT-01A	1.7279386441000428	Tumor	CESC
TCGA-C5-A8YR-01A	1.9522262338922804	Tumor	CESC
TCGA-VS-A94X-01A	3.1246929010409854	Tumor	CESC
TCGA-VS-A8EK-01A	1.7931784785972613	Tumor	CESC
TCGA-FU-A3HZ-01A	1.4470846123179726	Tumor	CESC
TCGA-ZJ-AAXT-01A	2.161644414228323	Tumor	CESC
TCGA-C5-A2LT-01A	1.6126844570095504	Tumor	CESC
TCGA-WL-A834-01A	1.8686339021111382	Tumor	CESC
TCGA-FU-A40J-01A	1.6179124421642044	Tumor	CESC
TCGA-MU-A5YI-01A	1.7445805945858297	Tumor	CESC
TCGA-MA-AA3W-01A	1.6321986482634312	Tumor	CESC
TCGA-EK-A2PG-01A	1.9047338679956773	Tumor	CESC
TCGA-UC-A7PG-06A	2.4226751401705675	Tumor	CESC
TCGA-EA-A5ZE-01A	1.675819346797277	Tumor	CESC
TCGA-4J-AA1J-01A	2.0494397880823376	Tumor	CESC
TCGA-C5-A7CH-01A	2.3323802068580552	Tumor	CESC
TCGA-C5-A8XH-01A	2.0802188995534174	Tumor	CESC
TCGA-JW-A69B-01A	1.5252196884170093	Tumor	CESC
TCGA-ZX-AA5X-01A	1.316013645034766	Tumor	CESC
TCGA-VS-A9V0-01A	1.5852997249968717	Tumor	CESC
TCGA-EA-A97N-01A	2.519287379772721	Tumor	CESC
TCGA-Q1-A73S-01A	1.690199959261765	Tumor	CESC
TCGA-ZJ-AAXA-01A	2.72185774180409	Tumor	CESC
TCGA-DS-A0VL-01A	1.5751179739774077	Tumor	CESC
TCGA-C5-A1BN-01B	2.279635451815726	Tumor	CESC
TCGA-EK-A2IR-01A	2.0534509823293408	Tumor	CESC
TCGA-C5-A2M1-01A	1.6192101811871367	Tumor	CESC
TCGA-C5-A7CJ-01A	1.8398619008607093	Tumor	CESC
TCGA-EA-A1QT-01A	2.3582910847569205	Tumor	CESC
TCGA-VS-A957-01A	2.506732392271447	Tumor	CESC
TCGA-JW-A5VK-01A	1.6717710419356018	Tumor	CESC
TCGA-EK-A2R7-01A	2.2519718656926737	Tumor	CESC
TCGA-EA-A4BA-01A	0.6869764130564957	Tumor	CESC
TCGA-EA-A411-01A	2.1301908623290675	Tumor	CESC
