ID	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	CancerType
TCGA-TM-A84F-01A	0.0711280266639319	0	0	0.0985872949416261	0	0.176387941078367	0	0.0625282076531376	0	0	0	0.0482641174276017	0.184425935158152	0	0.0761066980561336	0.187726024062255	0	0.000429373663262787	0	0.0353786245546069	0.059037756740926	0	LGG
TCGA-HW-7493-01A	0.00788740786708799	0.0105656572764869	0	0.0559715971541663	0	0.0881038485450734	0	0.0342850044477419	0	0.0131676270262895	0	0.0613911166231542	0.227939415111975	0	0.071216192832369	0.20136979870439	0	0	0	0.0872141687316363	0.124542797090967	0.0163453685886629	LGG
TCGA-DU-5849-01A	0.0144038616474355	0	0	0.106644918439778	0	0	0	0.0955685395304809	0	0	0	0.0339417244639482	0.0980141058822717	0.19987718937361	0.0759569466846991	0.339798582662869	0	0	0	0.0251432725400611	0	0.010650858774846	LGG
TCGA-DU-5871-01A	0.0557460347152585	0	0	0	0	0.091276369158564	0	0.00177972985582001	0.00807743292727403	0	0.0149519054395186	0.0390670243957148	0.353410661536276	0	0.00707239935148182	0.292195122144416	0	0.00679283753614697	0	0.115882540519209	0.00144016944869385	0.0123077729716265	LGG
TCGA-RY-A845-01A	0	0.00314555464809652	0	0.00296610961135288	0	0.228672463611277	0	0.00658275186155859	0	0	0	0.107176013673772	0.182230422132619	0	0	0.431802542878123	0	0.00545553555228349	0	0.00968637169243575	0	0.022282234338482	LGG
TCGA-HT-7676-01A	0.0472407880094019	0	0	0.027397953638028	0	0.0853133255355017	0	0	0	0	0.00688027289183321	0.00709608436271658	0.46916924779231	0	0.0230976131142892	0.223949049911157	0	0	0.0577984074571001	0	0	0.0520572572876622	LGG
TCGA-DU-6407-02A	0.0148207067468011	0.004489253142186	0	0.0213690781374726	0	0.0692711819955903	0	0.00330057557631208	0	0	0	0.0472104135337653	0.26028675252676	0	0.0311024980681117	0.419581985944891	0	0	0	0.0215604713537995	0.10700708297431	0	LGG
TCGA-HT-8104-01A	0	0	0	0.0169339426393473	0	0.270824171577636	0	0.0279251192506195	0	0	0	0.053365532943561	0.178006501886769	0	0.0654923373124689	0.33177252245212	0	0	0.00536659640148523	0	0.0503132755359934	0	LGG
TCGA-HT-A618-01A	0.0174759166482005	0	0	0.0498135375142437	0	0.129185098818118	0	0.00399708285309888	0	0	0	0.0478160533479782	0.301528356145533	0	0.0293638710720468	0.32895855326499	0	0	0	0	0.0810075814127813	0.0108539489230097	LGG
TCGA-WY-A858-01A	0	0.0144510709052665	0.000710076707970521	0.0107642550592299	0	0.0683871592066264	0	0	0	0	0	0.0479224144604247	0.321439773137417	0	0.00538728554081108	0.431041034326044	0	0.00197200931191359	0	0.0264479222387876	0.0714769991055092	0	LGG
TCGA-DU-7010-01A	0.0227061165508435	0	0	0.0135541629721042	0	0.116197200144993	0	0	0	0	0.0101674753349178	0.0446804800950148	0.347070933968529	0	0.0836369360028612	0.277733773675304	0	0	0.0191727841055048	0	0.062255839151674	0.00282429799825414	LGG
TCGA-VM-A8CE-01A	0	0.0161857399862788	0	0	0	0.0678228300046596	0	0.067604735302885	0	0	0	0.0462427059845793	0.380879795032695	0	0.0558434803898557	0.292932929628863	0	0	0	0.0724877836701836	0	0	LGG
TCGA-E1-A7Z4-01A	0.0510950757307608	0	0.00362335651228529	0	0	0.0535775883366002	0	0.0164996354554701	0	0	0	0.0441902063727135	0.372117188057345	0	0.0257486970253771	0.308024852578809	0	0	0	0.0531243169412739	0.0719990829893657	0	LGG
TCGA-DH-A7UU-01A	0	0.0101204779951966	0	0	0	0.0618760996180542	0	0	0	0	0.0294190794719837	0.00237009610090372	0.444320643209325	0	0.00342997374568592	0.335336878005083	0	0	0	0.0880254490734967	0.0251013027802712	0	LGG
TCGA-S9-A7IY-01A	0.0139720023551959	0.0539425968216817	0	0.0333450125791107	0	0.0528798492741574	0	0.0236490987736085	0	0	0	0.0347877606232018	0.282238581287216	0	0.009043362198984	0.4168993804289	0	0	0	0.0263906048165907	0.0194143220832138	0.0334374287581399	LGG
TCGA-FG-A4MY-01A	0	0.00671135518374187	0.00051661024698278	0.0274372603073892	0	0.0507725892958721	0	0.039556002284677	0	0	0	0.0493613637226318	0.161946564437318	0.11535867633723	0.0703092203745213	0.351946706332529	0	0	0	0.0879445803478944	0.0381390711292121	0	LGG
TCGA-DU-6406-01A	0	0	0	0	0	0.171516952339244	0	0.0327251368410211	0	0	0	0.0323280892175845	0.098984538353792	0.0574570521892244	0.0964500517964734	0.43712460441631	0	0	0.058405642766101	0	0	0.0150079320802498	LGG
TCGA-DU-6403-01A	0	0	0	0.00618147895228173	0	0.189407192995887	0	0.00358153314071913	0	0	0	0.0268167389848136	0.274232794897096	0	0.106443835324703	0.319758731006022	0	0.00735140180232209	0	0	0.0658327049030058	0.00039358799315078	LGG
TCGA-HT-7473-01A	0.0907228513732422	0	0	0.034710627736443	0	0.104046511881342	0	0	0	0	0	0	0.274988587494629	0.00718846169353031	0.0190362234665511	0.388404545652759	0	0.0101506963141311	0.0403826648128533	0	0.0257587979564407	0.00461003161807914	LGG
TCGA-TQ-A7RG-01A	0.0272395810596847	0	0	0.0549616671461498	0	0.157504679918522	0	0.00760757385106264	0	0	0.00241626658359949	0.0592008168937046	0.278208354747323	0	0.0468850635077031	0.319061240762692	0	0	0	0.0469147555295577	0	0	LGG
TCGA-P5-A72X-01A	0.046535019372542	0	0	0.0563475039432788	0	0.0716366344599109	0	0.0142811542974463	0	0	0	0.0603183716905982	0.240616512733799	0	0.0267703665110488	0.337397360046655	0	0	0	0.11046629314664	0.0356307837980811	0	LGG
TCGA-E1-5307-01A	0.0241768022527864	0	0	0.0169319746225229	0	0.119666255730454	0	0.00558844796417759	0	0	0	0.037218353360538	0.413013156852988	0	0	0.345818853914966	0	0	0.00666699254685239	0	0.0309191627547154	0	LGG
TCGA-WH-A86K-01A	0.0521088791669901	0	0	0	0	0.108906956415107	0	0	0	0	0.0698491051189448	0.0156165225541351	0.240642598378032	0	0.0516974897281273	0.410306774851078	0.00567160449256124	0	0.0452000692950241	0	0	0	LGG
TCGA-E1-A7YM-01A	0	0.0548676473728069	0	0	0	0.0974815307279224	0	0.018190439459951	0	0	0.0249954804047332	0.0379257228566924	0.235513121505764	0	0.0287371317319647	0.428659601085563	0	0	0.0395816565376894	0	0.0340476683169136	0	LGG
TCGA-P5-A5EV-01A	0.0236790127408931	0	0	0.0252124886637685	0	0.089195115068759	0	0	0	0	0.0844499964267979	0.0100851904825068	0.304439022758753	0	0.0702557932591387	0.34196884382254	0	0	0.0219507372983128	0	0.02876379947853	0	LGG
TCGA-CS-5397-01A	0.00191196881846857	0.010371299588458	0	0	0	0.148433692524647	0	0.004925830625306	0	0	0	0.0322040926738572	0.353689844826625	0	0.0352107406670012	0.350808496421309	0	0	0	0	0.0624440338543284	0	LGG
TCGA-DU-8167-01A	0.0192030311244554	0	0	0.00580702153715889	0	0.0470106172958685	0	0.0428282900881847	0	0	0	0.0469555488032238	0.317314036295103	0	0.0421501719350917	0.256260105558859	0	0	0	0.144070814440108	0.0784003629219471	0	LGG
TCGA-FG-8186-01A	0	0	0	0	0	0.16580856120533	0	0.029778440786535	0	0	0.000557965679368463	0.0539402640251635	0.18488027768312	0	0.049244735541702	0.291707470170758	0	0.00869367409984411	0	0.107346077932561	0.0845633042099177	0.0234792286656994	LGG
TCGA-DB-5270-01A	0.0360633300182392	0.00856036347963548	0	0.0422572259414862	0	0.133590642349944	0	0.0287714497039464	0	0	0	0.0423787258968818	0.284603632063279	0	0.071203948544201	0.217536862471001	0	0	0	0.0558850543854839	0.0791487651459025	0	LGG
TCGA-FG-A70Y-01A	0	0.0428528110753745	0	0	0	0.104893976860166	0	0	0	0	0.0281539469003523	0.0371195851417074	0.398120221680658	0	0	0.362530637652156	0	0.00778221019862837	0.0156030588839617	0	0.00294355160699574	0	LGG
TCGA-HT-7616-01A	0.0379074147597136	0	0.0951400948721711	0.0788989209345067	0	0.169802020693746	0.0760325084147367	0	0	0.000397837962675943	0	0.00395848523220255	0.107768855234185	0.0324900603698157	0.084000850736507	0.24002341561607	0	0	0.0529534645474628	0	0.0206260706262075	0	LGG
TCGA-QH-A65R-01A	0	0.0327683327393584	0.0102167602328598	0.0261685168668489	0	0.0130776374958167	0	0.0464992980581261	0	0	0	0.0378015495113496	0	0.0951883870075009	0.0207932451220403	0.330185905293016	0.0633347125130698	0	0	0.245449827572784	0.0732933254151318	0.00522250217209788	LGG
TCGA-HT-7686-01A	0	0.0299016245223223	0.00711784925613291	0.0487860727530448	0	0.0899298177266312	0	0	0	0	0.0107849514978323	0	0.231072103239939	0	0.00789214618224476	0.405918553602059	0	0.0112194210725697	0.0202987766922405	0	0.0894448756007182	0.0476338078542654	LGG
TCGA-DU-6542-01A	0	0.0235968053642951	0	0.00987808464408362	0	0.101268170245529	0	0	0	0	0.0156727304631069	0.0157618617116524	0.278636706677436	0	0.0327121549412798	0.419950872676214	0	0	0.00794904226978595	0	0.0892983191656323	0.00527525184098429	LGG
TCGA-HT-8012-01A	0	0.0112474309908712	0	0	0	0.0524123958444227	0	0.0688366853398935	0	0	0	0.0187600959613558	0.276466569991889	0	0.0100158082899604	0.522464715200766	0	0	0	0.039796298380841	0	0	LGG
TCGA-DH-5141-01A	0	0.0243405297748797	0.00322685368079419	0.0298337112329219	0	0.103871306652553	0	0.0240953084093106	0	0	0.0532622072338608	0.0170257161848172	0.0426644232461343	0.0393611564907341	0.0878454064031735	0.442746665287549	0	0	0	0.0870678364063876	0.0446588789968843	0	LGG
TCGA-HT-7873-01B	0	0.013860260360913	0.0131805232220184	0	0.0503953117953596	0.0158635636569852	0	0	0	0	0.0382560086417479	0	0.384814975126613	0	0	0.332119973270816	0	0.0104672077960047	0.0213845046967342	0	0	0.119657671432808	LGG
TCGA-HT-7608-01A	0.0392373251147586	0	0	0	0	0.147658073682382	0	0.0211824255170138	0	0	0	0.06526313766814	0.266887126032462	0	0.0189247660405252	0.287351193336821	0	0.00653182185086711	0	0.0979309560644053	0.0451320063867951	0.0039011683058295	LGG
TCGA-FG-8188-01A	0	0	0	0	0	0.0722246335734857	0	0.00477615007678076	0	0	0	0.0345535998195417	0.323167051222938	0	0.0355198373792429	0.353134440150743	0	0	0	0.121290692023505	0.0498059986663547	0.0055275970874083	LGG
TCGA-DU-6397-02A	0.0106668966306502	0.0252414827557101	0	0.0604932078757228	0	0.00459701051063079	0	0.0716592701834674	0	0	0.0775446751993561	0.0836466373339815	0.0670392570601785	0.00725713379592705	0.0610804406704589	0.426354211319586	0.0771415522875815	0	0.0200963694437026	0	0.00718185493304629	0	LGG
TCGA-S9-A6WG-01A	0.0475243799055773	0	0	0.0349235478683062	0	0.167694601375068	0	0.00523521073861286	0	0	0.00154575181479843	0.0418696634386492	0.190706110185186	0.0263807179593173	0.090801321122868	0.185588532883049	0	0	0	0.0967846309450447	0.0352477266804365	0.0756978050830858	LGG
TCGA-E1-A7YE-01A	0	0.0139094480622959	0.00105658908366636	0.01942666212219	0	0.0534293528655512	0	0.0338390158143588	0	0	0.00191417262352969	0.0200093076807274	0.318158741751918	0	0	0.306626037323195	0	0	0	0.063813209434427	0.167817463238141	0	LGG
TCGA-S9-A6U5-01A	0	0.0599254653834231	0	0.0940501401006571	0	0.0702870081851765	0.0157183834946055	0.00638691171112361	0	0	0.0120954311188164	0.0122315428756435	0.0078416638217503	0.0657353130000665	0.0443525282705403	0.325750820342516	0.20543251412541	0	0.0436366412251611	0	0.0365556363451104	0	LGG
TCGA-FG-A60J-01A	0.00707451194765531	0.00947311471604524	0	0.036679399222332	0	0.0400692313460038	0	0	0	0	0	0.0534918445212061	0.330546900424876	0	0.0168842914496997	0.33726380652322	0	0	0	0.0834393282502771	0.0850775715986841	0	LGG
TCGA-HT-7471-01A	0.00402596784189966	0	0	0.0580896361257095	0	0.0626257981156666	0	0.0562992931628325	0	0	0	0.0452892672346811	0.386656673344324	0.0363774443132838	0.0629612501225748	0.23469944916319	0	0	0.023117311427139	0	0.0298579091486991	0	LGG
TCGA-CS-5396-01A	0.00282563259312099	0.0289149029640466	0	0.0245541850495609	0	0.140599192914918	0.00786119962894133	0	0	0	0.0459000983774101	0	0	0.0672556724070677	0.0432620578209681	0.540776047623732	0	0	0.038182352239209	0	0.0027942571564963	0.0570744012245294	LGG
TCGA-DH-A669-02A	0.0481940972407984	0	0	0.0152101835255959	0	0.168408152657873	0	0.0217255558727484	0.0556276903227112	0	0.0267854511813606	0.0175145349644452	0.165965170551528	0.0160975113579618	0.0477550042885321	0.358433655082117	0	0.0120940292946858	0	0.0263452787630542	0	0.0198436848965884	LGG
TCGA-WY-A85B-01A	0	0.0139701242362835	0.00504921304729227	0.0700149756989413	0	0.0406265605583431	0	0.0044929102168417	0	0	0	0.0454077464484836	0.388802463231373	0	0.032668530888287	0.306730697806129	0	0	0	0.0293226475562747	0.0629141303117513	0	LGG
TCGA-HT-7691-01A	0.0173336959538316	0.00709449716130668	0	0.0352204709874038	0	0.0863584827524707	0	0	0	0	0	0.020706189353943	0.26426070482735	0	0.00414505411611777	0.265579093766576	0	0.0156297917524252	0	0.142046217695399	0.130686011857389	0.0109397897757882	LGG
TCGA-HT-7604-01A	0	0.0123186585102136	0.00834403554675808	0.0204937528816157	0	0.141139754431409	0	0.0259978757621936	0	0	0.0103752252138826	0.0487157495177618	0.260485426861338	0	0.00482198887781323	0.330768766966506	0	0.0109424672936882	0	0.0921969755557673	0.0333993225810531	0	LGG
TCGA-S9-A7QX-01A	0	0.0401567270168728	0	0	0	0.0840980885376586	0	0	0	0	0.0472405646551533	0	0.280248037558343	0	0	0.484407547609765	0	0.00477561762238266	0.0109414581968678	0	0.0481319588029577	0	LGG
TCGA-DU-8158-01A	0	0.0114370295528079	0	0.198196789901933	0	0.081627882388404	0.00256320956635905	0	0.0015001718804997	0.00974923773247874	0	0.00846828283959666	0.124056784428311	0	0.0453457781379887	0.38124167161248	0	0	0.0797597999689926	0	0	0.0560533619901483	LGG
TCGA-HT-7472-01A	0	0.00882431684799059	0.000379692725681529	0.0406670831983877	0	0.124990871895866	0	0.0165750695134998	0	0	0	0.0576407836586582	0.276178371933825	0	0.0319796031331563	0.390958736565151	0.0118098825165598	0	0.0301417036300187	0	0.00985388438120465	0	LGG
TCGA-S9-A7R2-01A	0.0221546111790316	0	0	0.0460790982919113	0	0.171866452142534	0	0	0.000317242350496907	0	0	0.0470952962802899	0.283952387211627	0.0609676031583652	0.0192989963181874	0.293660816420358	0	0	0.0412083369033032	0	0.0133991597438951	0	LGG
TCGA-VM-A8C8-01A	0.00599691633046639	0	0	0.00535335028443212	0	0.130332046052023	0	0	0.0105234394503429	0	0	0.0601961626924298	0.350359761282629	0	0	0.344859405696168	0	0	0.0921894576462508	0	0	0.000189460565257024	LGG
TCGA-E1-A7YJ-01A	0	0.00638129380393513	0.013744388313021	0.0286768430662293	0	0.130356950062063	0	0.0196317844024023	0	4.86363108000319e-05	0	0.0431499472672063	0.191849783046818	0.00233836494258012	0.0684285533500554	0.35263626737333	0	0.0365966906057733	0.0565351041313847	0	0.0341134076311951	0.0155119856932066	LGG
TCGA-P5-A780-01A	0	0	0	0.019559344269931	0	0.0692153284956701	0	0.0283850233799778	0	0	0.00966874879922136	0.0311570058804235	0.304800091457114	0	0.0261627919140827	0.252946271245071	0	0.00736142344686705	0	0.158077780006835	0.0926661911048069	0	LGG
TCGA-HT-A5R5-01A	0	0.0219058067099307	0	0.0364832290358943	0	0.0297321233173195	0	0.0404980412427708	0	0	0	0.0241297174794487	0.284890158353501	0.0201383426792757	0.0187939228578483	0.261924858739246	0	0.0938705271703976	0	0.0819604789216214	0.0856727934927459	0	LGG
TCGA-HT-A74L-01A	0	0.00534866920803187	0	0	0	0.200035457639736	0	0.0348717426973363	0.00151021243051114	0	0	0.0558394195408535	0.223323888372954	0	0.0116006326007564	0.415406411129233	0	0	0.0289495108161571	0	0.00424405138727868	0.0188700041771517	LGG
TCGA-FN-7833-01A	0	0.0224312986658126	0	0.00818313179890458	0	0.0502496418699578	0	0.0290875456737286	0	0	0	0.0420862137228545	0.381240028342944	0	0.0829251940099722	0.23161761917864	0	0	0	0.0581162766588677	0.086229490007217	0.00783356007110115	LGG
TCGA-QH-A6CS-01A	0.00365419619933495	0	0	0	0	0.0762469778160411	0	0.0318316101430222	0	0	0	0.0422625406128575	0.289725159748188	0.00473390820737627	0.0609926078186093	0.421414415633072	0	0	0	0.0357647718034652	0.0333738120180339	0	LGG
TCGA-VM-A8CH-01A	0	0.0154844662425182	0	0.0124184581156502	0	0.0359246383471473	0.00803129270225586	0	0	0	0.000989934192215837	0.00835212078156461	0.269749564003539	0	0.0284150710137528	0.519008554831333	0	0	0.0773454000846669	0	0.0242804996853567	0	LGG
TCGA-TQ-A8XE-01A	0	0	0	0	0	0.129779956545507	0	0.00194128296480028	0	0	0	0.048885389700202	0.22200240634336	0	0	0.307372917149302	0	0.00699632216801409	0	0.216966901191952	0.057625720678411	0.00842910325845222	LGG
TCGA-DB-A4XB-01A	0.0311591598467143	0.0059948306905837	0	0.0416792562608017	0	0.0657215381972952	0	0.0539318539896039	0	0	0	0.0353608856381937	0.333114410047102	0	0.0146667749259988	0.190788227958466	0	0.00291876440130348	0	0.150102607585858	0.0745616904580791	0	LGG
TCGA-HT-7620-01A	0.0106834784349944	0.032514140796905	0	0	0.00397574468899113	0.114308036623522	0	0	0	0	0.0945594468420911	0.00621500409676916	0.371847341852046	0	0.00221231803144942	0.34274431647234	0	3.98981223835668e-06	0.0134994740832514	0	0.00743670826540301	0	LGG
TCGA-TM-A7C5-01A	0	0.0284404785569064	0	0.0316779085314689	0	0.0568576133052515	0	0.100603821261565	0	0	0	0.0909683436975993	0.0692067380381237	0.0341590749691411	0.0302263482650763	0.340444525206609	0	0	0	0.143656330807963	0.0724902602809456	0.00126855707935002	LGG
TCGA-HT-A615-01A	0	0.0103823485383253	0	0.0505020291575266	0	0.152997597020168	0	0	0	0	0	0.0212413168239419	0.169624213968024	0.05051815804472	0.0510021478814036	0.485453578328961	0	0	0.00827861023693023	0	0	0	LGG
TCGA-DB-5274-01A	0.00954071442535815	0	0.00126264153826096	0.0601525806442328	0	0.0438381147783856	0	0.0587570785128992	0	0.0255562379602302	0	0.0810061291582838	0.188631970438202	0.0393821838847424	0.0535109234636155	0.331522499237634	0.0169348147152147	0	0	0.0405877770872059	0.0247338985710252	0.0245824355847094	LGG
TCGA-DU-6397-01A	0.089196907467551	0	0.0214572309487659	0.0695123612827231	0	0.159984281249559	0	0.0224285946333182	0	0	0.0168987302859381	0.0148907282548494	0.0219427033032248	0	0.0675060610507686	0.433175651399333	0.00941507369087602	0	0.0170308262657224	0.0342758453522785	0	0.0222850048150921	LGG
TCGA-DH-A7UV-01A	0.00228840047452628	0	0	0	0.0163699374142053	0.0762617055552716	0	0	0.00241426794312467	0	0	0.0819067531651116	0.324091574620416	0	0	0.463651136525991	0	0.000293758474880956	0.0300916873849768	0	0.00263077844149592	0	LGG
TCGA-HT-7857-01A	0.012107709509726	0.00382840654800658	0	0.0684891687267692	0	0.174708958407793	0	0.0548519487263956	0.00198952828451158	0	0	0.0513742073105146	0.221933593003712	0.0197218932661224	0.0754226173620051	0.24711529026496	0	0	0	0	0.0574608126175985	0.0109958659718857	LGG
TCGA-S9-A6TU-01A	0	0	0.00226461995567729	0	0	0.0852624297632559	0	0.0158892826962078	0	0	0	0.0574618673333114	0.397832712399943	0	0.036117419042591	0.217720062918358	0	0	0	0.123420113198153	0.0640314926925022	0	LGG
TCGA-FG-A6IZ-01A	0.00914244801980874	0	0	0.00721124133572026	0	0.143331872017697	0	0.0720247329125182	0	0	0.0236928594821758	0.0328722765588989	0.239761657103319	0	0.0344350005662719	0.34267615239031	0.00840162319357194	0	0.0864501364197086	0	0	0	LGG
TCGA-E1-5303-01A	0.013473329867792	0	0	0	0	0.058817126623936	0	0.0047450776632741	0	0	0	0.0392579759667655	0.496850033748023	0	0	0.25362534720424	0	0.020343508719157	0	0.0328825530845998	0.0800050471222127	0	LGG
TCGA-FG-5965-01B	0.0218452198171668	0	0	0.0325613015962279	0	0.115248806916108	0	0.0256497435159875	0	0	0.00197874257676714	0.0218495116953691	0.152778429427393	0	0.0627886010740581	0.223507315047994	0	0	0	0.150306663741882	0.0756037943296492	0.115881870261397	LGG
TCGA-DU-A5TY-01A	0.0370595765200992	0	0.0072415270392937	0.0417566156040466	0	0.129182200956485	0	0.0418605520653484	0	0	0	0.0486840523018202	0.137819530504536	0.167720615639624	0.0666867200482563	0.249589258552471	0	0	0	0	0.0723993507680203	0	LGG
TCGA-HW-7486-01A	0.0391744249246471	0	0	0	0	0.192388666300779	0	0.00216303859294479	0.0102912092936422	0	0.034819298012125	0.0400033639547346	0.330814149260243	0.00391845449563596	0.0542328882421201	0.227631038165504	0	0	0.0423602627690477	0	0	0.0222032059885765	LGG
TCGA-HT-7693-01A	0.0269652001805503	0	0	0.031807247615925	0	0.0700714367456083	0	0	0.00050328627476869	0	0	0.0229897282491886	0.271303459880396	0.0391210787109397	0	0.346584566085843	0	0.00134608916696569	0	0.0382447901650585	0.0853860524119944	0.0656770645127617	LGG
TCGA-DB-A75M-01A	0	0.00951439856675683	0	0.0398559607622961	0	0.131532892291847	0	0.0119409110338401	0	0	0.0563971454506368	0.0107662574453209	0.276759381976682	0	0.00885759907650325	0.41411370183598	0	0	0.0374139700222439	0	0	0.00284778153789234	LGG
TCGA-DU-7301-01A	0	0.0146596020862359	0	0.00537298051859532	0	0.0524768840065357	0	0	0	0.00118066246791448	0	0.00609228461191997	0.255770932817964	0.0363954642272353	0.0379293551784671	0.493212658730055	0	0	0	0.0353529450917121	0.0615562302633656	0	LGG
TCGA-KT-A74X-01A	0	0.00189101251171679	0.00406147540453082	0.166083159607319	0	0.141150703331602	0	0	0	0	0.0790367455607279	0.0390808968632114	0.0392499838366812	0.0757802460727017	0.041832400304123	0.346893499370414	0.0140892427242142	0	0.0370829754984891	0	0	0.0137676589142689	LGG
TCGA-P5-A5EZ-01A	0.00670563076925494	0.000986074804246025	0	0.0712496305777124	0	0.243304180242502	0	0	0	0.0588181716556709	0	0.0371836108283513	0.191783692765726	0	0.0686981983537822	0.286784912354036	0	0	0.0276600247882361	0	0	0.00682587286048281	LGG
TCGA-CS-5393-01A	0.052043764344262	0	0	0	0	0.175633589190502	0	0	0	0	0.0493469850847093	0.00753363517642066	0.275888246958551	0	0	0.32634308751848	0	0.00155920725372332	0.0433248886347389	0	0.0278588680183522	0.0404677278202602	LGG
TCGA-DB-A4XF-01A	0.0243771017866378	0	0	0.0124645621016249	0	0.13141870572706	0	0.000961532522596148	0	0	0	0.058049456701356	0.260888407947213	0	0.0144507426708533	0.391223087921115	0	0	0.106166402621545	0	0	0	LGG
TCGA-HT-A61B-01A	0.0102275123513119	0.000293996281313753	0	0	0	0.0699424748151961	0	0	0	0	0	0.04614661267117	0.297558278793411	0	0.0433472069403957	0.402968163779226	0	0.000386014324663649	0.0361581743442449	0	0.0846284758184171	0.0083430898806492	LGG
TCGA-DB-A64O-01A	0	0.0324638803731306	0	0	0	0.101842301799207	0	0.00788240283019025	0	0	0	0.0116718740435518	0.351577196978397	0	0.0285148115645788	0.427981074051981	0	0	0.038066458358964	0	0	0	LGG
TCGA-VM-A8CD-01A	0	0.0201336490223664	0	0.0110376055601678	0	0.128841060207431	0	0.0697284682566964	0	0	0	0.0467719258808006	0.261276783547935	0.0508568576454987	0.127784618914655	0.18873327214401	0	0	0	0	0.0948357588204389	0	LGG
TCGA-CS-6290-01A	0.000376318733445799	0.0269339789781662	0	0.0475001808893566	0	0.0780115633239804	0	0	0	0	0	0.0324546112408374	0.305558430055968	0	0.034659843407734	0.38418783410671	0	0	0.0217367231028126	0	0.0685805161609887	0	LGG
TCGA-P5-A5F1-01A	0.0106425929050933	0.0336239180032884	0	0.0584068852059744	0	0.114628503080037	0	0	0	0	0.0169017661984856	0.00930401710021933	0.284926753195355	0	0.0600208936388032	0.348636590945572	0	0	0.0604854838679905	0	0.00242259585918164	0	LGG
TCGA-P5-A5EU-01A	0	0.013664818315882	0	0	0	0.066529727937207	0	0	0	0	0.0297871597470571	0.0605492014962718	0.253154584299786	0	0.0874735460845489	0.296368398816597	0	0.0106318940356442	0.0830981471334379	0	0.0917648683495644	0.00697765378400378	LGG
TCGA-DU-7011-01A	0.00866402848880159	0.0118308351808247	0	0.0371312033019481	0	0.0831222149818448	0	0	0	0	0.0137690419654146	0.0124953437298327	0.304741925799759	0	0.0798450076554306	0.389395645683208	0	0	0	0	0.0590047532129356	0	LGG
TCGA-DU-A7T6-01A	0	0.0436547765631077	0	0.06124032948675	0	0.157395423438002	0	0	0	0	0	0.0927151873526026	0.0460757940169007	0.13909347796981	0.0454432923533259	0.368829738257732	0	0	0	0.036433791855479	0.00229797757689865	0.00682021112939182	LGG
TCGA-DU-6395-01A	0.0472316329068767	0	0	0.0113388145741795	0	0.0668009281610008	0	0.0136958264848652	0	0	0	0.0350512861237197	0.257269442594892	0.0213363399009041	0.0636271594751347	0.206495659881316	0	0	0	0.235856130308864	0.035361114563433	0.00593566502481438	LGG
TCGA-HT-A74O-01A	0.051119425034871	0	0.0168880755059205	0.0740970374347387	0	0.18474957889308	0.00272237596874614	0	0	0	0	0.00273545156783202	0.26703020534364	0	0.0224278524260041	0.345363766385282	0	0.000432647591760922	0.0208279099255766	0	0.0116056739225484	0	LGG
TCGA-TQ-A7RV-02A	0	0.0171740453176113	0	0.0496213009267353	0	0.0600701749824569	0	0.0292633381499511	0	0	0	0.0390433593983075	0.302018066532369	0	0.0361064326015248	0.23650889724208	0	0	0	0.136911231399713	0.0932831534492517	0	LGG
TCGA-DU-5847-01A	0	0	0	0	0	0.253196256963047	0.00810064248782958	0.0215486175876323	0	0	0	0.0505796265477314	0.252914911932643	0	0.102575799689933	0.245841845131458	0	0	0.0495887016932908	0	0.0125516214470205	0.00310197651941385	LGG
TCGA-S9-A7R4-01A	0.00887130665752624	0	0	0	0	0.0606747404916023	0	0.00168793140948161	0	0	0	0.0416038037794438	0.286302467063207	0	0.00557444266804371	0.357524806022952	0	0	0	0.102357457730892	0.135403044176852	0	LGG
TCGA-CS-4942-01A	0.00767172020711476	0.0347185335287056	0	0.0116276550505	0	0.137621456633422	0	0	0	0	0.0208183804618094	0	0.347057684178649	0	0.0311314561099363	0.328640544691012	0	0.0112992935732317	0.0174051465897506	0	0.0520081289758692	0	LGG
TCGA-QH-A6CW-01A	0.0421823766823196	0.00385875297829464	0	0.00209359594312129	0	0.0746585568696452	0	0	0	0	0	0.00876246071065837	0.282391421043119	0	0.026972772729029	0.33452695595887	0	0	0	0.201824739385465	0.0227283676994781	0	LGG
TCGA-FG-A87Q-01A	0.00541507538872775	0	0	0	0	0.176343062074759	0	0.000142589869420502	0	0	0	0.0403234538278717	0.134681834096543	0	0.102135178749288	0.457962247464461	0	0	0	0	0.0795913053713877	0.00340525315754246	LGG
TCGA-WY-A85C-01A	0.000756880423360461	0.0156667635879421	0	0.0517628117832515	0.00291164187152813	0	0	0.0161010845656398	0	0	0.0278125309124571	0.0112625350348006	0.245444895638313	0	0.00359150051638708	0.304646353897333	0	0	0	0.108869214817505	0.174068272547811	0.037105514403672	LGG
